Namecoin Mining Distribution
Block: 80640
24 Oct 2012 

Hashrate (in Difficulty units per second; 1 Difficulty unit == 4 GiHash):

                       % of chain        Namecoin   % of chain         Bitcoin   % of par   % hit par tgt

         Total Chain      100.00%           2,070      100.00%               0           

           BTC Guild       28.08%             581        0.00%               0                     43.46%
             Unknown       25.15%             520        0.00%               0                     40.24%
           BitMinter       18.85%             390        0.00%               0                     45.26%
           SlushPool       17.36%             359        0.00%               0                     43.71%
              OzCoin        6.25%             129        0.00%               0                     38.89%
             Eligius        1.93%              40        0.00%               0                     35.90%
              MaxBTC        1.49%              30        0.00%               0                     30.00%
        TripleMining        0.79%              16        0.00%               0                     31.25%
              NMCbit        0.10%               2        0.00%               0                      0.00%
